ITEM_ID,TITLE
1252624,ACM国际大学生程序设计竞赛:算法与实现
821545,马克思主义哲学原理自学指导.第2版
1402015,高等代数学习指导与习题解析.第2版
1466879,计算机组成原理:面向实践能力培养.第4版
1559460,电动汽车电池管理系统的设计开发
1569264,动力电池管理系统核心算法
1171965,电动汽车动力电池管理系统设计
1585284,电动汽车动力电池梯次利用与回收技术
1600439,C语言非常道
988544,瘦身:饮食需知
1563556,燃气轮机涡轮冷却叶片设计及优化
1399664,现代燃气轮机装置
1344819,高等工程热力学.第2版
1603711,工程热力学
1269164,高等工程热力学
1404929,工程热力学.第3版
1156866,高等无机化学
903797,民法案例评析
1243141,经济学基础
1441060,刑法学.第7版
977794,食品专业英语
1245116,食品专业英语
918742,食品专业英语
1305136,食品专业英语
1539781,炭材料工艺基础
1489049,炭纤维复合材料
1522748,炭素工艺学.第2版
1490951,功能材料及其应用.第2版
723032,功能材料学
1524702,白鲸
1586318,遮蔽的天空
702539,德语基础词汇速记手册
1136195,老人与海:[英汉对照]
1524551,ANSYS Workbench 17.0有限元分析从入门到精通:实战案例版
1508828,ANSYS 17.0中文版有限元分析从入门到精通
1562389,文本挖掘:基于R语言的整洁工具
1184353,数据可视化之美
1494240,微电影创作技巧
1362658,王江涛考研英语（二）满分写作:2016.第2版
1303456,王江涛考研英语满分范文背诵.第2版
1353149,考研英语高分写作:2016
741335,快速突破大学英语六级考试词汇5500.1-6级
741336,快速突破大学英语六级考试词汇5500.1-6级
1084352,原子物理.第2版
1294501,量子力学
1380067,物理光学
1312043,量子力学
1459061,量子菜根谭:现代量子理论专题分析.第3版
1287243,数学物理方法(工科用)
1436973,大学计算机.第3版
1387589,大学计算机基础
1088832,电力工程概论.第3版
1406700,电工基础.第4版
1059493,电工电子技术基础
931201,科技英语阅读文选
701972,英语考试词汇9000条
931203,科技英语阅读文选
786097,社会契约论.第3版
1015145,期权与期货市场基本原理
1577272,SPSS实战与统计思维
1145436,水轮机
1190093,光波导原理与器件
812754,光波导理论.第2版
1548766,Java编程入门官方教程
951989,全新大学英语词汇必背:1-6级.第3版
1148959,英语科技写作
918741,食品专业英语
951991,全新大学英语词汇必背:1-6级.第3版
1245117,食品专业英语
974278,呼吸
1192754,给青年文人的忠告
1153452,人造天堂
1347857,礼拜二午睡时刻
1602486,广岛
1590683,查泰莱夫人的情人
1541916,"巴黎, 19世纪的首都"
1599848,UG NX 12.0快速入门、进阶与精通
1287014,框架--剪力墙结构
1413204,食品科学与工程英语.第2版
1413203,食品科学与工程英语.第2版
889950,英语常用单词幽默读记
862633,GRE词汇精选.第4版
729606,GRE词汇精选
1101139,词汇全攻略
615556,GRE英语词汇逻辑记忆法
1000859,风林火山
1552712,一只特立独行的猫
1454051,单恋.第第2版
1147566,总体性的终结:从卢卡奇到阿多诺
1063599,窥视工作间
1117007,博弈论
1051156,范里安《微观经济学：现代观点》(第六版)课后习题详解.2版
E085164,C++ primer plus / 第6版.
1220547,悲剧的诞生
942725,弗兰西斯·培根:感觉的逻辑
1452777,游戏设计艺术
1577607,Visual C#从入门到精通.第9版
964149,"古龙作品集.1.上,浣花洗剑录"
784477,许三观卖血记
1512324,常用驱动电路设计及应用
1183295,冷热源工程课程设计
1043496,涡旋式流体机械与涡旋压缩机
977730,制冷技术与装置设计
1043495,涡旋式流体机械与涡旋压缩机
843923,制冷技术与应用.第2版
1405722,制冷原理及设备.第4版
1078273,小型低温制冷机原理
1462192,图解博弈论:社会生活中的高级思维及生存策略
806939,博弈论经典
745991,决策理论与方法
1485865,MATLAB R2016a从入门到精通
1553781,MATLAB R2017a 人工智能算法
1311876,"你好, 旧时光"
863988,水处理工程设计计算
1007034,给水排水管网系统.第2版
1463054,C++STL标准程序库开发指南.第2版
1206798,Visual C++程序开发范例宝典.第3版
1355439,Visual C++/CLI从入门到精通
951528,C和指针
860440,Visual C++数字图像处理典型算法及实现
1371234,系统建模与仿真
1587866,多恩布什《宏观经济学》（第十二版）学习指导书
1466604,宏观经济学
935367,现代信号处理及工程应用
1374140,Aspen模拟软件在精馏设计和控制中的应用
1401393,化工流程模拟Aspen Plus实例教程.第2版
974903,ANSYS 11.0结构与热力学有限元分析实例指导教程
765547,ANSYS 7.0高级分析
1479452,传播学场理论
1420914,健身，就能改变人生:刘畊宏的27年精炼秘笈
1420824,DK野外求生百科
1514392,这样读书就够了:个人学习力升级指南
1516490,"中间人经济:经纪人、中介、交易商如何创造价值并赚取利润?:how brokers, agents, dealers, and everyday..."
1210975,SPSS统计分析与数据挖掘
1133210,系统辨识
1019361,活着
1027212,STATA实用教程
1411163,求职面试的好问题和好答案
1573924,"大学物理学,电磁学、光学、量子物理.第4版"
844993,最优控制理论与应用
1504275,最优控制:数学理论与智能方法.上册
1209263,最优控制方法及其应用
1574066,中国财政绩效报告:理论与实践.2018
1326006,财政专项资金绩效评价研究
1468973,绩效管理的理论研究与实践探索
1554606,财政预算绩效管理:绩效评价实务
1412621,管理类、经济类联考综合能力·写作套路化攻略.第四版
1574825,MBA MPA MPAcc MEM论证有效性分析:高效思维训练与应试指导
1341739,"视频学工控,西门子S7-200 PLC"
540105,断裂力学
539691,断裂力学
1136117,乱世佳人
1471955,经济博弈论.第4版
1470845,金融工程.第4版
1097834,金融工程
1513838,汽车传感器入门到精通全图解
1329138,嵌入式实时操作系统原理与最佳实践
1544727,当我谈跑步时 我谈些什么.第3版
1477589,数学建模方法与CUMCM赛题详解
1209137,数学建模教程
1041716,MATLAB数学建模与仿真
1200502,零基础学C++.第2版
1564884,SolidWorks 2018三维设计及应用教程.第4版
1083247,张道真实用英语语法.最新版
1283558,SolidWorks 2012机械设计入门与实战
1125105,算法竞赛入门经典
1264554,通灵芯片:计算机运作的简单原理.第2版
629142,英国散文选读
1520841,Qt C++跨平台图形界面程序设计基础.第2版
1583250,少有人走的路
1593470,少有人走的路
952114,淘金高阶1-6级英语词汇:巅峰版
1106539,大学英语六级词汇21天分频速听速记
1301653,大学英语4、6级词汇:巧记+联想记忆.第3版
987097,马克思科学哲学论纲
1178256,节能原理与技术.第2版
1219581,节能与节能技术
1218180,C语言从入门到精通.第2版
1010289,C语言程序设计
1436159,食品专业英语
1277559,活性粉末混凝土:配制、性能与微结构
1366018,活性粉末混凝土及其柱类构件的抗震性能
1499812,活性粉末混凝土的制备与物理力学性能
1164308,ANSYS 13.0热力学有限元分析从入门到精通
1497013,粉煤灰混凝土的传热传质性能
1328603,起风了
1588994,给所有人的黑塞童话
1063390,柑橘与柠檬啊
1214733,萤火虫之墓.第2版
1005211,窗边的小豆豆
1192865,掺杂材料分子模拟与计算
1382385,MINITAB软件入门:最易学实用的统计分析教程
1363878,统计数据分析基础教程:基于SPSS 20和Excel 2010的调查数据分析.第2版
1543310,质量管理学.第3版
1601757,新闻采访与写作.第3版
912152,智能交通系统概论
912270,智能交通系统体系框架原理与应用
754485,智能交通系统工程导论
918370,智能交通系统导论
912289,城市交通流诱导系统
912147,城市智能公共交通系统
1539066,"自行车的回归:1817-2050:une histoire des deplacements urbains en Europe, de 1817 a 2050"
914462,淘金式英语专业四级词汇全真考典
940903,食品科学与技术专业英语
914461,淘金式英语专业四级词汇全真考典
1442071,DPDK应用基础
1436154,新求精德语强化教程中级 (第四版) 教学参考书
E040327,Elements of system theory /
1253142,构建高质量的C#代码
1601219,极致之美:从古至今的66件卓越艺术品
1111510,C++从入门到精通
1546282,雅尔塔:改变世界格局的八天:the price of peace
1448526,第二次世界大战史
794183,二战间谍秘史.第2版
1336003,星海征程:第二届“蝌蚪五线谱”杯科幻征文大赛优秀作品选粹
1120393,战争与和平
1178929,CAN总线嵌入式开发:从入门到实战
1181662,新闻社会学
1598924,为什么是英国？:有限政府的起源
1498052,HyperMesh 2017案例分析视频精讲
1467777,工程数值算法及VB编程实例
1569586,SolidWorks Routing液压管路系统设计技巧与实例
1558282,薛兆丰经济学讲义
1553677,"图说中国古建筑,故宫"
1063013,国宝档案
1359051,多语自然语言处理:从原理到实践:from theory to practice
1046571,图解高效液相色谱技术与应用
1423231,现代色谱法.第2版
1432752,Python面向对象编程指南
1576021,美国城市史百科全书
1312929,图书发行学案例教程
1050408,新任市长
1590519,救赎游戏
1604597,"金融街,危险交易"
1055671,B首长秘书
1060283,剑·谍:一个狙击手的卧底生涯
1363987,疯狂Android讲义.第3版
1528386,机器人学:建模、控制与视觉
1608636,大话机器人
933888,移动机器人技术及其应用
1094150,机器人引论
1119033,彩色欧洲史
1119035,彩色欧洲史
1119034,彩色欧洲史
1498260,古都洛阳
1498270,古都开封与杭州
989428,图解史记:解读中国人的史诗
1409444,垂直轴风力机
1533115,风力机设计与仿真实例
1277390,"小型风力机:分析、设计与应用:analysis, design and application"
1416554,风力机原理
1267902,大型风力机气动设计及流动控制研究
E090456,A street cat named Bob /
E090471,One day / 1st Vintage Contemporaries ed.
1356063,城南旧事
924007,灿烂千阳
1362510,空岛
E077261,The shadow of the sun /
E090626,Elementals : stories of fire and ice / 1st Vintage International ed.
732189,麦田里的守望者
1088311,我等不到了
1516887,合成香料工艺学.第2版
1551617,香料之书
656145,香精概论.Jiang Jing Gai Lun
1536020,尼罗河上的惨案.第2版
1478295,后来的事
1119703,Linux程序设计
1405014,“笨办法”学Ruby
911795,揭秘PSP
1424594,黎曼全集
1588769,数学简史:确定性的消失:the loss of certainty
1185394,聚氨酯树脂及其应用
823519,中国行政区划概论
916109,大秦盛衰四十年:破译大秦帝国密码
1471266,Photoshop完全实战技术手册
1605416,Photoshop CC超级学习手册
1110283,英语语法重点、疑点、考点点津.第2版
1135296,大学英语六级听力考点解密
1094207,HSK(初、中等)最新模拟试题集:2008年最新版.参考答案
1282330,运筹学全程学习指导与习题精解:清华第4版
803546,欧洲中世纪美术
803544,意大利文艺复兴美术
1092380,Servlet & JSP学习笔记
1383871,代数编码与密码
1078563,图论算法及其MATLAB实现
1445799,组合数学.第5版
807756,组合数学.第2版
962457,编码理论.第2版
1016747,应用组合数学
1593471,少有人走的路
963933,"金庸作品集.28.1,笑傲江湖.第2版"
961834,欧洲文艺复兴艺术史
1428409,"视觉设计集成,平面设计,Graphic design"
1163198,材料分析方法.第3版
1099880,材料力学性能
1242670,高级微观经济理论
1046947,制冷与低温技术原理
1604833,光学设计实用技术
1065585,制冷与低温装置
1561322,低温工艺与装置
693250,低温系统
1076394,制冷与低温原理.第2版
1325375,一个陌生女人的来信
956759,宇宙的起源
893605,佛教百科知识
1103753,机械工程测试技术
1178015,经济预测方法及MATLAB实现
1587782,经济预测与决策
1593157,统计理论与实务.第2版
1406028,统计预测和决策.第5版
1606678,ANSYS有限元基础教程.第3版
1173775,组合数学原理与方法
1589272,文本数据管理与分析:信息检索与文本挖掘的实用导论:a practical introduction to information retrieval...
913022,导波光学
1254422,精通Matlab数字图像处理与识别
988819,基于MATLAB的数字信号处理与实践开发
1201184,数字信号处理的MATLAB实现.第2版
1409513,分形:颠覆传统的几何学
899361,迭代 浑沌 分形
1383838,智者的困惑:混沌分形漫谈
388308,现代声学漫谈
563191,黎曼曲面
1254505,变分学讲义
1251513,微分流形基础
1214736,我可能不会爱你
1358777,数据密集型计算和模型
1265459,大秦帝国.全新修订版
732185,麦田里的守望者
624286,中国人:全译本
1569306,车浩的刑法题:北京大学法学院“刑法分论”考题解析
1341858,西窗法雨
1442732,博登海默法理学
1375151,原生艺术:界外者艺术起源
1349683,围城.第2版
877420,现代出版学:theories and practices
1103238,出版问道十五年
1378220,数字出版基础:2015年版
717343,高等数学竞赛与提高
1605811,Python基础案例教程:基于计算思维
1192330,汽车构造透视图典:发动机与变速器
1486682,谁“拆”了我的汽车:透视发动机构造与原理
1599718,汽车发动机结构与拆装
1239972,汽车构造与原理.第3版
1014052,汽车传动系统
780095,汽车构造.发动机篇
1592311,射频电路基础.第2版
1351008,数字滤波器的MATLAB与FPGA实现:Altera/Verilog版
1607539,Altium Designer 19 (中文版) 电子设计速成实战宝典
1350939,MATLAB R2014a从入门到精通
1077715,统计学
467924,有源滤波器精确设计手册
1297514,走出去:中国对外投资、贸易和援助现状及环境治理挑战
1359783,亲密关系:通往灵魂的桥梁
1479439,马克思主义基本原理研究.第6辑·2016
1551498,社会科学方法论探究
1576446,Python高效开发实战:Django、Tornado、Flask、Twisted.第2版
1571683,基于Django的电子商务网站设计
1590742,Python网络爬虫实战
1497513,Python与机器学习实战:决策树、集成学习、支持向量机与神经网络算法详解及编程实现
1268912,HTML+CSS网站开发兵书
1605625,Python Flask Web开发入门与项目实战
1548468,线性代数
858655,羊皮卷
921339,线性代数及其应用
1359376,"本色:写的是我, 说的是你.第精装图文版"
1566170,机械设计基础
933627,新版中日交流标准日本语同步辅导初级.上册
1554361,区块链:新经济蓝图及导读.第2版
1578694,区块链技术导论和开发指南
1574016,区块链超入门
1574339,牌桌上的区块链:后网络时代的商业演变与机遇
1572504,区块链第一课:深入浅出技术与应用
1580614,区块链经济学:激励、监管与分布式赋能
1577498,2017-2018年中国新兴产业投资蓝皮书
1590970,中国战略性新兴产业国际化战略研究
1545603,赢在顶层设计:决胜未来的中国企业转型、升级与再造之路:纪念版
1560050,局外人
1477734,逻辑思维训练500题:白金版
1605419,Python快乐编程基础入门
1581057,Python基础编程与实践
1584120,Python 3.7从零开始学
1189095,《易经》的智慧
1320954,理性动物
1582051,情绪
1058298,傅佩荣细说老子
1606706,OpenCV 4计算机视觉项目实战
1519364,上海传媒发展报告.2018:网络生态治理与建设.2018版
705029,黄金时代
1120963,幸福了吗?
1604279,手把手·尤克里里完全教程.新订3版
1102268,数学分析
1172447,心灵突破60问:张德芬&马丁纳带你找回生命的大自在
777484,大学英语四级考试写作20天突破
608553,微观经济学
608519,宏观经济学
1606014,机器人技术及其应用.第2版
1582696,空间机器人
1543919,机器人学基础
1417137,培根论人生
909677,罗素论幸福人生
1456837,计算机系统导论.第2版
572774,微观经济学:现代观点
1188725,西方经济学
1543902,平新乔《微观经济学十八讲》课后习题和强化习题详解.第3版
906203,数码摄影手册
1601289,中国特色社会主义理论体系研究
1433615,ANSYS 16.1结构分析工程应用实例解析.第4版
1336768,实用机械工程材料及选用
1309239,怦然心动的人生整理魔法
1605305,Python机器学习
1016778,Flex完全自学手册
1509843,巴甫洛夫的狗:改变心理学的50个实验:groundbreaking experiments in psychology
1389301,机器人启示录
828902,艺伎回忆录
1404090,读书与思考.一
1478249,中文版After Effects CC基础培训教程
1218179,C语言从入门到精通.第2版
1471267,Photoshop完全实战技术手册
339128,基础法语
1390819,计算机辅助翻译实践
1293084,Android开发与应用
1300929,Android系统应用开发实战详解
1056770,雪国·伊豆舞女
840945,达·芬奇密码
1054389,天使与魔鬼.第2版
1288468,袁宝华文集
1430146,Python性能分析与优化
1368505,Python基础教程
F158656,论法的精神.上册
F158751,论法的精神.下册
761981,现代国家的政策过程
1403458,ANSYS Workbench 15.0有限元分析从入门到精通
1530561,"西方经济学,微观部分？第七版"
1593021,古代的军队
1493152,配位化学
1118363,再生混凝土性能与应用技术
1296042,再生混凝土技术
1500926,建筑垃圾处理与处置
1598748,再生混凝土性能调控与配合比设计
1186655,计量经济学基础
1186656,计量经济学基础
1224532,《计量经济学基础》 (第五版) 学生习题解答手册
1481278,数字图像处理.第3版
1416730,双城记
749310,偏振光学
1363797,数据结构:C语言版.第2版
1271287,公司理财
1560092,陈志武金融通识课:金融其实很简单
1489672,金融区块链:下一场金融革命
1329924,悖论13.第2版
1175165,圣女的救济:《嫌疑人X的献身》续集
1348137,许茂和他的女儿们
1303502,繁花
907587,有限元技术基础
1420645,CAN总线嵌入式开发:从入门到实战.第2版
1170572,CAN总线轻松入门与实践
1178672,CAN总线设计及分布式控制
1263876,应用电化学
1084891,开启的世界:幸福从未离开你
1301803,"慢慢来, 比较快:停止炫耀你的忙碌:20 reasons to take it easy"
1520552,思维方式
1522053,回到当下:最大限度地过好每一刻:how to make the most of every moment
1214505,活在当下:30周年纪念版
1231739,生活策略实践手册
1231231,欢喜
1149173,专注的快乐:我们如何投入地活:the psychology of engagement with everyday life
1260504,专注力:化繁为简的惊人力量:use the power of targeted thinking to get more done
1588072,史上最简单的问题解决手册:高效能人士做决定的51个思考模型:Kleines Handbuch Fur Strategische Entsche...
1330299,改变提问 改变人生:10个改善生活与工作的有力工具:10 powerful tools for life and work
1577827,极简问题解决法:高效解决问题的思维、方法与行动:turning tricky problems into wise decisions
1453627,具身认知:身体如何影响思维和行为
1398390,演说之禅:职场必知的幻灯片秘技:simple ideas on presentation design and delivery:典藏版.第3版
1137610,朗文如何教语法
966584,中国人最易犯的汉译英错误
218311,英语语法手册.修订(第2版)
533153,英语比较结构
1052012,英语语法妙学教程
1225018,云计算架构:解决方案设计手册
1600358,云计算及其应用
1473212,云计算导论
1479103,云存储技术:分析与实践:analysis and practice
1154385,云计算核心技术剖析
604316,模糊理论和神经网络的基础与应用
1323112,模糊时间序列模型理论及应用研究
1593153,证券投资技术分析.第6版
1384632,股市常用技术指标分析与实战图解
1097536,侯卫东官场笔记
1310866,深入理解Bootstrap
1092951,“中间地带”的革命:国际大背景下看中共成功之道
1084788,测试技术基础.第2版
1269696,现代测试技术.第2版
1412452,MATLAB语言基础与应用.第2版
688419,理论力学学习辅导
897899,百年中国散文精华
1533671,Unity 3D虚拟现实游戏开发
1573984,精通TensorFlow
1547121,时间序列分析:方法与应用.第2版
1501251,时间序列分析:宏观经济数据分析模型
1524179,白金数据
721953,百年百篇经典散文
1598057,传热学.第3版
1224706,红外热成像测温原理与技术
1265441,高分子复合材料传热学导论
1431197,零基础日语入门王:我的标准日本语学习书
745990,决策理论与方法
1333834,高级计量经济学及Stata应用.第2版
902502,平新乔《微观经济学十八讲》课后习题和强化习题详解
1556104,昆虫物语
1466376,超声原理及生物医学工程应用:生物医学超声学
1581943,雅思口语完美答案
1470554,北大雅思:周计划之听
1331111,航空燃气轮机总体结构设计与动力学分析
1300620,飞机的性能、稳定性、动力学与控制.第2版
782386,经济博弈分析
1329514,经济博弈论
1589312,精通特征工程
1605949,深度学习基础与实践
1446148,21天学通Java
1559530,Java JDK9学习笔记
1607606,TensorFlow与自然语言处理应用
1547441,传统与创新:第七届全国大学生结构设计竞赛:7th national structural design competition for college st...
533978,结构力学题指导.上册
1431948,深入理解BootLoader
1266313,卡耐基正能量:正向人生潜能开发手册
575385,热传导.第1版
1509081,OpenCV算法精解:基于Python与C++
1559031,机器学习经典算法剖析:基于OpenCV
851849,公共政策研究:政策循环与政策子系统
1316612,Stata统计分析与行业应用案例详解
1440314,西方经济学（微观部分）考点归纳、习题详解、考研真题
1165630,ANSYS Workbench设计建模与虚拟仿真
694372,材料腐蚀与防护
1245782,电化学与腐蚀科学
1545933,材料研究方法
820476,材料科学基础学习辅导
1431522,机器人建模和控制
1344765,机器人学.第3版
1214662,电工基础技能学用速成.修订版
1514687,EPLAN实战设计
1210973,最新电工实用线路图解手册
1058321,为了公开:我当新闻发言人
1037762,做自己的全科医生
1548893,直击招聘:程序员面试笔试算法设计深度解析
1245308,创意手绘插画
1431409,我的世界都是你
1167152,刘湛恩文集
1167146,刘湛恩纪念集
1290685,汉英对比翻译导论
915987,万历十五年.增订纪念本
1422906,逻辑学
1257952,公正:该如何做是好？:what's the right thing to do?.第2版
814099,现代轿车电控技术与疑难杂症诊断
684884,轿车故障快修图解
632226,奥迪
824257,新型轿车自动变速器构造与维修
1420818,基于大数据的城市研究与规划方法创新
947968,预知社会:群体行为的内在法则:how one thing leads to another
1281641,城市规划设计空间数据标准研究
1457293,变身.第2版
1315304,近代光学信息处理.第2版
638428,正确世界观人生观的磨砺:马克思主义著作精要研究
1398876,马克思的理论和纲领体系
382678,马克思主义哲学170题问答
875856,马克思主义哲学若干重大问题讲解
1515254,马克思主义哲学理论和实践研究
459675,马克思主义哲学教程
1581200,“马克思主义基本原理概论”教学疑难深度解析
459672,马克思主义哲学教程
1385929,蒸压加气混凝土建筑制品生产及应用
1552838,混凝土开裂机理、干缩微观分析及抗裂若干问题研究
1593706,混凝土结构电化学保护技术
487986,族长的没落
1372935,如何独处
1419135,查令十字街84号
1214802,吾国与吾民
1094726,制冷装置自动化.第2版
664902,政治生活的系统分析
1513898,重写未来
1588680,数理逻辑入门
1491612,算法基础:a practical approach to computer algorithms
1136254,死魂灵
1572705,Django 2.0入门与实践
1604228,Spring+Spring MVC+MyBatis框架技术精讲与整合案例
1569381,Java并发编程之美
1119218,公共政策分析导论
974016,Excel2003中文版
1483397,PowerPoint 2016精美幻灯片制作
1484753,新编PowerPoint 2016从入门到精通
1018726,在细雨中呼喊
1389522,大学物理实验.第2版
1561812,生命简史:地球生命40亿年的演化传奇:a natural history of the first four billion years of life on earth
864338,食品安全性评价
925703,生物化学.6版
1269929,现代控制理论
935202,现代控制理论习题集
1309971,琅琊榜.第2版
1607413,自私的基因.第2版
1439780,我决定简单地生活:从断舍离到极简主义
1054527,恶意
1547059,软件测试技术
1374285,程序员的数学概率统计
1500783,"程序员的数学.3,线性代数"
733450,曼哈顿的中国女人.新版
1604239,我想飞进天空:the inner voice of a thirteen-year-old boy with autism
1604251,后真相时代:how the many sides to every story shape our reality
1420570,Python编程
507396,日本未来技术800项
1306208,电工与电子技术习题及解答
1590373,人类简史:从动物到上帝:a brief history of humankind
1386492,"金融的逻辑.2,通往自由之路"
1056945,金融的逻辑
1548846,机械设计基础.第4版
1352262,函数式F#语言程序设计
1569106,基于复杂网络的机器学习方法
1399825,计算智能
999283,计算智能
1329730,世界是我念过最好的大学
1420688,所有失去的都会以另一种方式归来
1249044,新概念英语:教材全解
1529597,旅游英语拿起就会:TOP200旅游情景会话一本搞定.第2版
1472338,Spark内核机制解析及性能调优
1565345,Spark SQL大数据实例开发教程
1473595,Spark MLlib机器学习实践.第2版
1564312,Spark编程基础:Scala版:Scala edition
1411471,Spark核心源码分析与开发实践
1555923,供热工程
1555908,供热工程
842547,供暖工程
916832,项目管理实践
989254,项目管理:最佳实践案例剖析
1170533,乔布斯传:神一样的传奇
863987,水处理工程设计计算
1210373,丰乳肥臀
1578509,夏摩山谷
1373288,中国建筑史.第7版
944567,建构文化研究:论19世纪和20世纪建筑中的建造诗学
1200172,高等代数方法与技巧
864495,高等代数全程导学及习题全解:北京大学第三版
921735,物理化学全程导学及习题全解:天津大学第四版
1019971,果蔬汁健康法
1380293,About Face 4:交互设计精髓:the essentials of interaction design
1332129,外国美术简史
1229931,中国美术史:白金版.第2版
1012938,电影艺术:形式与风格:an introduction
1574574,纸盒包装结构大全:一本包装设计师、平面设计师必备手册
1589729,纸品包装结构创意与设计
1211946,新日本语能力考试N2读解强化训练:解析版.第2版
1475964,创意包装:设计+结构+模板:design+structure+template
1436162,环保包装设计
1077927,力学.第2版
1104722,计算智能技术及其工程应用
784840,计算智能:理论、技术与应用
1034046,自动控制原理习题与解析
1157563,自动控制原理
391769,宝姑
1017609,计算数论
1186025,数论入门
1034735,初等数论
1247742,初等数论.第3版
E089791,Materials science and engineering of carbon : Characterization = 碳材料科学与工程 : 表征 /
1171603,石墨烯:结构、制备方法与性能表征
928083,碳纳米管——科学与应用
1588345,石墨烯及相关二维材料显微结构表征
1515796,实变函数与泛函分析
1543656,泛函分析及其应用
1543901,平新乔《微观经济学十八讲》课后习题和强化习题详解.第3版
1459146,手机摄影大全:轻松拍出大片味儿
1312556,手机摄影技巧大全
1339138,数学与逻辑
1229320,华尔街精英财富课
1050318,穷爸爸，富儿子:穷小子成大事必备的心态
1237810,看见
1605657,白鹿原
1396892,平凡的世界.第2版
696544,最优化原理与方法
1583572,非线性最优化理论与方法.第3版
1516071,非线性分析.第2版
1029591,东亚区域内贸易发展研究
1410188,东亚共同体通论
1114945,模糊理论基础.第2版
1606677,ANSYS有限元基础教程.第3版
752088,有限元分析:ANSYS理论与应用:Theory and application with ANSYS
1081816,从紫禁城到楼兰:斯文·赫定最后一次沙漠探险
790879,亲爱的敌人
1479309,Python数据可视化
1387128,林家铺子
1126976,仿生智能计算
880820,机械制造工艺与夹具.2版
1164754,机械制造技术基础课程设计指导教程.第2版
753085,机械制造工艺与装备习题集和课程设计指导书
1111879,机械制造工艺课程设计指导书
1544820,岛上书店
800203,高效能人士的七个习惯.第3版
1385050,全球通史:普及版.第2版
1070722,应用随机过程.第2版
1145967,随机过程及应用习题集
1466310,城市经济学
1361494,全球制造业的颠覆
895829,香港地产业百年
1367106,能源经济学:概念、观点、市场与治理
1390291,世界巨（特）大城市发展:规律、挑战、增长控制及其评价
1226249,城市综合体
1557419,5G之道:4G、LTE-A Pro到5G技术全面详解
1416334,我的精神家园
1553177,电商数据分析与数据化运营
1592598,活用数据:驱动业务的数据分析实战
1558338,数据化决策:精装典藏版
1340391,无线通信.第2版
783017,机械工程测试技术基础学习辅导
1571788,深度学习技术图像处理入门
1605144,TensorFlow机器学习实战指南
1270286,数字图像处理
1394186,龙族
1027881,传奇未完:张爱玲1920-1995
1504952,中国特色社会主义理论研究.第4辑.2015
1381506,从零开始学K线:股市K线获利实战技法
1534880,一如年少
1422234,唯梦想与爱不可辜负
990829,我要我们在一起
990823,校服的裙摆
1543345,张宇概率论与数理统计9讲
1007216,博弈论基础要点注释与题解精编
1284498,高鸿业版《西方经济学》 (微观部分·第五版) 学习手册
1007481,概率论与数理统计(第三版):习题与解答
746539,大学物理.下册
820463,模拟电子技术学习指导
1443646,模拟电子技术基础学习指导与习题详解.第2版
394594,复变函数习题解答
878968,概率论与数理统计习题全解全析.第2版
1289858,范里安《微观经济学（高级教程）》（第3版）课后习题和强化习题详解.修订版
1112680,平狄克《微观经济学》(第7版) 笔记和课后习题详解
1543898,范里安《微观经济学：现代观点》名校考研真题详解.第4版
887541,范里安《微观经济学(高级教程)》(第3版) 课后习题和强化习题详解
1543899,范里安《微观经济学：现代观点》名校考研真题详解.第4版
1077329,理论力学Ⅰ (第七版) 同步辅导及习题全解
1511948,电工电子学学习指导与习题分析
1082769,《期权、期货及其他衍生产品》(第7版)习题集
1109557,期权、期货及其他衍生产品
946599,鲁迅文集
1439775,微信公众号，这么做才有效
1464884,相忘于江湖:宋词里的旖旎与哀愁
1152311,信号与系统.第3版
1152310,信号与系统.第3版
419716,双城记
1329277,我自己的陌生人
1440599,经济发达地区构建新型工农、城乡关系的政策模拟研究——以江苏省为例
1588818,阿尔芒丝
662837,忏悔录
1346741,概率论与数理统计及其应用.第3版
1246750,C语言程序设计
1216214,C#程序设计
1394262,人生.第2版
1509725,重新认识你自己.第2版
1152151,建筑通风
1301955,出版经济学教程
710754,林徽因传:一代才女的心路历程
1179897,线性代数
809450,中国哲学十九讲
987973,自然的快乐
1297548,微观经济学
1231783,平狄克《微观经济学》(第7版)笔记和课后习题详解.修订版
866933,中国特色与中国模式:邓小平社会主义特色观研究
1514282,"中国学科发展战略,新型飞行器中的关键力学问题"
1503940,固体物理学习指导及习题集
1103364,侯卫东官场笔记
1506739,新闻编辑
1591918,数据采集技术:Python网络爬虫项目化教程
1551298,用Python写网络爬虫
1469521,机械设计基础习题集
1381279,机械制造学习指导与习题.第2版
1087841,新闻编辑原理与实务
1053733,网络控制系统分析与设计
928562,网络控制系统
1395038,滑模变结构控制MATLAB仿真:先进控制系统设计方法:the design method of advanced control system.第3版
1301996,实用报纸编辑
1130359,新闻编辑教程.修订版
1506738,新闻编辑
1113271,现代报刊概论
1093093,新闻学概论.第3版
1436490,比从前更好
1586531,"新情商:改变大脑、成就自我的力量:science reveals how meditation changes your mind, brain, and body"
931720,数字图像处理基础
910826,图像检测与处理技术
1479981,高等数学:题型方法归纳·精选习题解答·考研应试指南
1434263,MATLAB实用教程.第4版
1509134,MATLAB优化算法
1578576,汽车悬架弹簧现代设计方法研究
1404997,汽车悬架构件的设计计算.第2版
1578258,金属切削动力学
1457591,汽车设计
1039299,最优化与最优控制
709034,数控加工技术
709031,数控加工技术
